Model,TBS1052C
1.072e-01,0.1303
1.088e-01,0.1263
1.104e-01,0.1095
1.120e-01,0.0951
1.136e-01,0.0951
1.152e-01,0.0999
1.168e-01,0.0959
1.184e-01,0.0919
1.200e-01,0.0871
1.216e-01,0.0927
1.232e-01,0.0983
1.248e-01,0.0887
1.264e-01,0.0807
1.280e-01,0.0775
1.296e-01,0.0895
1.312e-01,0.0887
1.328e-01,0.0767
1.344e-01,0.0743
1.360e-01,0.0807
1.376e-01,0.0847
1.392e-01,0.0783
1.408e-01,0.0703
1.424e-01,0.0663
1.440e-01,0.0631
1.456e-01,0.0631
1.472e-01,0.0639
1.488e-01,0.0663
1.504e-01,0.0647
1.520e-01,0.0655
1.536e-01,0.0695
1.552e-01,0.0775
1.568e-01,0.0759
1.584e-01,0.0711
1.600e-01,0.0687
1.616e-01,0.0703
1.632e-01,0.0679
1.648e-01,0.0647
1.664e-01,0.0631
1.680e-01,0.0631
1.696e-01,0.0647
1.712e-01,0.0631
1.728e-01,0.0623
1.744e-01,0.0663
1.760e-01,0.0727
1.776e-01,0.0815
1.792e-01,0.0879
1.808e-01,0.0967
1.824e-01,0.1063
1.840e-01,0.1119
1.856e-01,0.1159
1.872e-01,0.1111
1.888e-01,0.1119
1.904e-01,0.1063
1.920e-01,0.1039
1.936e-01,0.1055
1.952e-01,0.1015
1.968e-01,0.0975
1.984e-01,0.0943
2.000e-01,0.0871
2.016e-01,0.0911
2.032e-01,0.0959
2.048e-01,0.1031
2.064e-01,0.1063
2.080e-01,0.1127
2.096e-01,0.1271
2.112e-01,0.1471
2.128e-01,0.1503
2.144e-01,0.1495
2.160e-01,0.1567
2.176e-01,0.1623
2.192e-01,0.1647
2.208e-01,0.1607
2.224e-01,0.1535
2.240e-01,0.1543
2.256e-01,0.1559
2.272e-01,0.1463
2.288e-01,0.1375
2.304e-01,0.1287
2.320e-01,0.1351
2.336e-01,0.1367
2.352e-01,0.1343
2.368e-01,0.1327
2.384e-01,0.1463
2.400e-01,0.1575
2.416e-01,0.1647
2.432e-01,0.1647
2.448e-01,0.1695
2.464e-01,0.1743
2.480e-01,0.1775
2.496e-01,0.1775
2.512e-01,0.1759
2.528e-01,0.1759
2.544e-01,0.1775
2.560e-01,0.1767
2.576e-01,0.1735
2.592e-01,0.1695
2.608e-01,0.1663
2.624e-01,0.1663
2.640e-01,0.1615
2.656e-01,0.1567
2.672e-01,0.1551
2.688e-01,0.1599
2.704e-01,0.1631
2.720e-01,0.1655
2.736e-01,0.1671
2.752e-01,0.1727
2.768e-01,0.1775
2.784e-01,0.1807
2.800e-01,0.1807
2.816e-01,0.1807
2.832e-01,0.1799
2.848e-01,0.1799
2.864e-01,0.1799
2.880e-01,0.1799
2.896e-01,0.1799
2.912e-01,0.1783
2.928e-01,0.1775
2.944e-01,0.1759
2.960e-01,0.1743
2.976e-01,0.1711
2.992e-01,0.1687
3.008e-01,0.1679
3.024e-01,0.1695
3.040e-01,0.1711
3.056e-01,0.1735
3.072e-01,0.1767
3.088e-01,0.1783
3.104e-01,0.1799
3.120e-01,0.1799
3.136e-01,0.1791
3.152e-01,0.1783
3.168e-01,0.1791
3.184e-01,0.1783
3.200e-01,0.1783
3.216e-01,0.1791
3.232e-01,0.1783
3.248e-01,0.1799
3.264e-01,0.1791
3.280e-01,0.1799
3.296e-01,0.1799
3.312e-01,0.1783
3.328e-01,0.1767
3.344e-01,0.1783
3.360e-01,0.1791
3.376e-01,0.1791
3.392e-01,0.1791
3.408e-01,0.1799
3.424e-01,0.1783
3.440e-01,0.1759
3.456e-01,0.1743
3.472e-01,0.1743
3.488e-01,0.1703
3.504e-01,0.1615
3.520e-01,0.1575
3.536e-01,0.1623
3.552e-01,0.1679
3.568e-01,0.1647
3.584e-01,0.1631
3.600e-01,0.1695
3.616e-01,0.1759
3.632e-01,0.1775
3.648e-01,0.1751
3.664e-01,0.1759
3.680e-01,0.1783
3.696e-01,0.1799
3.712e-01,0.1783
3.728e-01,0.1719
3.744e-01,0.1711
3.760e-01,0.1735
3.776e-01,0.1751
3.792e-01,0.1671
3.808e-01,0.1559
3.824e-01,0.1527
3.840e-01,0.1567
3.856e-01,0.1583
3.872e-01,0.1495
3.888e-01,0.1439
3.904e-01,0.1511
3.920e-01,0.1591
3.936e-01,0.1615
3.952e-01,0.1567
3.968e-01,0.1583
3.984e-01,0.1663
4.000e-01,0.1703
4.016e-01,0.1687
4.032e-01,0.1623
4.048e-01,0.1599
4.064e-01,0.1615
4.080e-01,0.1599
4.096e-01,0.1527
4.112e-01,0.1423
4.128e-01,0.1335
4.144e-01,0.1343
4.160e-01,0.1327
4.176e-01,0.1255
4.192e-01,0.1223
4.208e-01,0.1239
4.224e-01,0.1311
4.240e-01,0.1343
4.256e-01,0.1343
4.272e-01,0.1375
4.288e-01,0.1391
4.304e-01,0.1495
4.320e-01,0.1527
4.336e-01,0.1487
4.352e-01,0.1455
4.368e-01,0.1455
4.384e-01,0.1487
4.400e-01,0.1471
4.416e-01,0.1359
4.432e-01,0.1255
4.448e-01,0.1207
4.464e-01,0.1215
4.480e-01,0.1159
4.496e-01,0.1047
4.512e-01,0.1015
4.528e-01,0.1039
4.544e-01,0.1135
4.560e-01,0.1119
4.576e-01,0.1079
4.592e-01,0.1127
4.608e-01,0.1271
4.624e-01,0.1343
4.640e-01,0.1279
4.656e-01,0.1199
4.672e-01,0.1215
4.688e-01,0.1279
4.704e-01,0.1247
4.720e-01,0.1095
4.736e-01,0.0959
4.752e-01,0.0935
4.768e-01,0.0967
4.784e-01,0.0903
4.800e-01,0.0799
4.816e-01,0.0767
4.832e-01,0.0791
4.848e-01,0.0831
4.864e-01,0.0831
4.880e-01,0.0799
4.896e-01,0.0847
4.912e-01,0.0967
4.928e-01,0.0991
4.944e-01,0.0991
4.960e-01,0.0983
4.976e-01,0.1039
4.992e-01,0.1135
5.008e-01,0.1111
5.024e-01,0.0999
5.040e-01,0.0951
5.056e-01,0.0927
5.072e-01,0.0911
5.088e-01,0.0839
5.104e-01,0.0751
5.120e-01,0.0727
5.136e-01,0.0735
5.152e-01,0.0735
5.168e-01,0.0711
5.184e-01,0.0727
5.200e-01,0.0783
5.216e-01,0.0839
5.232e-01,0.0879
5.248e-01,0.0887
5.264e-01,0.0927
5.280e-01,0.1023
5.296e-01,0.1071
5.312e-01,0.1087
5.328e-01,0.0999
5.344e-01,0.0991
5.360e-01,0.1031
5.376e-01,0.0991
5.392e-01,0.0895
5.408e-01,0.0855
5.424e-01,0.0823
5.440e-01,0.0791
5.456e-01,0.0743
5.472e-01,0.0735
5.488e-01,0.0719
5.504e-01,0.0735
5.520e-01,0.0743
5.536e-01,0.0759
5.552e-01,0.0807
5.568e-01,0.0847
5.584e-01,0.0919
5.600e-01,0.0959
5.616e-01,0.0999
5.632e-01,0.1039
5.648e-01,0.1047
5.664e-01,0.0983
5.680e-01,0.0951
5.696e-01,0.0959
5.712e-01,0.0943
5.728e-01,0.0847
5.744e-01,0.0767
5.760e-01,0.0743
5.776e-01,0.0751
5.792e-01,0.0743
5.808e-01,0.0727
5.824e-01,0.0711
5.840e-01,0.0727
5.856e-01,0.0759
5.872e-01,0.0775
5.888e-01,0.0799
5.904e-01,0.0839
5.920e-01,0.0903
5.936e-01,0.0935
5.952e-01,0.0935
5.968e-01,0.0935
5.984e-01,0.0983
6.000e-01,0.1007
6.016e-01,0.0967
6.032e-01,0.0879
6.048e-01,0.0871
6.064e-01,0.0823
6.080e-01,0.0783
6.096e-01,0.0735
6.112e-01,0.0727
6.128e-01,0.0711
6.144e-01,0.0687
6.160e-01,0.0671
6.176e-01,0.0695
6.192e-01,0.0743
6.208e-01,0.0775
6.224e-01,0.0759
6.240e-01,0.0759
6.256e-01,0.0839
6.272e-01,0.0887
6.288e-01,0.0879
6.304e-01,0.0863
6.320e-01,0.0887
6.336e-01,0.0903
6.352e-01,0.0863
6.368e-01,0.0791
6.384e-01,0.0775
6.400e-01,0.0799
6.416e-01,0.0775
6.432e-01,0.0687
6.448e-01,0.0655
6.464e-01,0.0663
6.480e-01,0.0695
6.496e-01,0.0679
6.512e-01,0.0639
6.528e-01,0.0639
6.544e-01,0.0687
6.560e-01,0.0735
6.576e-01,0.0727
6.592e-01,0.0727
6.608e-01,0.0775
6.624e-01,0.0831
6.640e-01,0.0807
6.656e-01,0.0743
6.672e-01,0.0743
6.688e-01,0.0783
6.704e-01,0.0751
6.720e-01,0.0671
6.736e-01,0.0631
6.752e-01,0.0647
6.768e-01,0.0655
6.784e-01,0.0639
6.800e-01,0.0631
6.816e-01,0.0631
6.832e-01,0.0631
6.848e-01,0.0631
6.864e-01,0.0615
6.880e-01,0.0623
6.896e-01,0.0655
6.912e-01,0.0679
6.928e-01,0.0647
6.944e-01,0.0639
6.960e-01,0.0663
6.976e-01,0.0719
6.992e-01,0.0719
7.008e-01,0.0687
7.024e-01,0.0663
7.040e-01,0.0655
7.056e-01,0.0663
7.072e-01,0.0639
7.088e-01,0.0623
7.104e-01,0.0631
7.120e-01,0.0623
7.136e-01,0.0615
7.152e-01,0.0607
7.168e-01,0.0623
7.184e-01,0.0647
7.200e-01,0.0687
7.216e-01,0.0679
7.232e-01,0.0663
7.248e-01,0.0687
7.264e-01,0.0727
7.280e-01,0.0743
7.296e-01,0.0727
7.312e-01,0.0719
7.328e-01,0.0703
7.344e-01,0.0679
7.360e-01,0.0687
7.376e-01,0.0687
7.392e-01,0.0679
7.408e-01,0.0663
7.424e-01,0.0647
7.440e-01,0.0631
7.456e-01,0.0647
7.472e-01,0.0639
7.488e-01,0.0631
7.504e-01,0.0639
7.520e-01,0.0663
7.536e-01,0.0687
7.552e-01,0.0671
7.568e-01,0.0671
7.584e-01,0.0719
7.600e-01,0.0783
7.616e-01,0.0799
7.632e-01,0.0727
7.648e-01,0.0703
7.664e-01,0.0719
7.680e-01,0.0727
7.696e-01,0.0695
7.712e-01,0.0647
7.728e-01,0.0623
7.744e-01,0.0639
7.760e-01,0.0639
7.776e-01,0.0639
7.792e-01,0.0631
7.808e-01,0.0647
7.824e-01,0.0663
7.840e-01,0.0671
7.856e-01,0.0663
7.872e-01,0.0679
7.888e-01,0.0711
7.904e-01,0.0743
7.920e-01,0.0743
7.936e-01,0.0751
7.952e-01,0.0751
7.968e-01,0.0743
7.984e-01,0.0727
8.000e-01,0.0735
8.016e-01,0.0735
8.032e-01,0.0695
8.048e-01,0.0655
8.064e-01,0.0631
8.080e-01,0.0631
8.096e-01,0.0631
8.112e-01,0.0623
8.128e-01,0.0599
8.144e-01,0.0607
8.160e-01,0.0631
8.176e-01,0.0655
8.192e-01,0.0655
8.208e-01,0.0663
8.224e-01,0.0695
8.240e-01,0.0727
8.256e-01,0.0711
8.272e-01,0.0687
8.288e-01,0.0695
8.304e-01,0.0743
8.320e-01,0.0727
8.336e-01,0.0655
8.352e-01,0.0631
8.368e-01,0.0647
8.384e-01,0.0671
8.400e-01,0.0655
8.416e-01,0.0639
8.432e-01,0.0623
8.448e-01,0.0623
8.464e-01,0.0631
8.480e-01,0.0623
8.496e-01,0.0623
8.512e-01,0.0623
8.528e-01,0.0631
8.544e-01,0.0639
8.560e-01,0.0631
8.576e-01,0.0655
8.592e-01,0.0703
8.608e-01,0.0719
8.624e-01,0.0679
8.640e-01,0.0663
8.656e-01,0.0671
8.672e-01,0.0679
8.688e-01,0.0647
8.704e-01,0.0631
8.720e-01,0.0615
8.736e-01,0.0607
8.752e-01,0.0607
8.768e-01,0.0615
8.784e-01,0.0623
8.800e-01,0.0631
8.816e-01,0.0631
8.832e-01,0.0623
8.848e-01,0.0615
8.864e-01,0.0623
8.880e-01,0.0631
8.896e-01,0.0623
8.912e-01,0.0623
8.928e-01,0.0615
8.944e-01,0.0647
8.960e-01,0.0655
8.976e-01,0.0647
8.992e-01,0.0647
9.008e-01,0.0663
9.024e-01,0.0663
9.040e-01,0.0631
9.056e-01,0.0623
9.072e-01,0.0623
9.088e-01,0.0623
9.104e-01,0.0623
9.120e-01,0.0615
9.136e-01,0.0607
9.152e-01,0.0607
9.168e-01,0.0615
9.184e-01,0.0623
9.200e-01,0.0631
9.216e-01,0.0639
9.232e-01,0.0663
9.248e-01,0.0671
9.264e-01,0.0639
9.280e-01,0.0631
9.296e-01,0.0655
9.312e-01,0.0695
9.328e-01,0.0655
9.344e-01,0.0615
9.360e-01,0.0615
9.376e-01,0.0631
9.392e-01,0.0639
9.408e-01,0.0639
9.424e-01,0.0639
9.440e-01,0.0631
9.456e-01,0.0623
9.472e-01,0.0623
9.488e-01,0.0647
9.504e-01,0.0639
9.520e-01,0.0615
9.536e-01,0.0599
9.552e-01,0.0607
9.568e-01,0.0623
9.584e-01,0.0631
9.600e-01,0.0631
9.616e-01,0.0631
9.632e-01,0.0623
9.648e-01,0.0631
9.664e-01,0.0647
9.680e-01,0.0647
9.696e-01,0.0671
9.712e-01,0.0695
9.728e-01,0.0703
9.744e-01,0.0759
9.760e-01,0.0823
9.776e-01,0.0823
9.792e-01,0.0847
9.808e-01,0.0855
9.824e-01,0.0847
9.840e-01,0.0863
9.856e-01,0.0863
9.872e-01,0.0823
9.888e-01,0.0791
9.904e-01,0.0767
9.920e-01,0.0759
9.936e-01,0.0759
9.952e-01,0.0743
9.968e-01,0.0727
9.984e-01,0.0727
1.000e+00,0.0743
1.002e+00,0.0775
1.003e+00,0.0799
1.005e+00,0.0791
1.006e+00,0.0807
1.008e+00,0.0831
1.010e+00,0.0855
1.011e+00,0.0871
1.013e+00,0.0847
1.014e+00,0.0815
1.016e+00,0.0863
1.018e+00,0.0879
1.019e+00,0.0847
1.021e+00,0.0807
1.022e+00,0.0767
1.024e+00,0.0783
1.026e+00,0.0823
1.027e+00,0.0775
1.029e+00,0.0711
1.030e+00,0.0711
1.032e+00,0.0783
1.034e+00,0.0855
1.035e+00,0.0855
1.037e+00,0.0783
1.038e+00,0.0791
1.040e+00,0.0887
1.042e+00,0.0967
1.043e+00,0.0975
1.045e+00,0.0887
1.046e+00,0.0839
1.048e+00,0.0911
1.050e+00,0.0999
1.051e+00,0.0959
1.053e+00,0.0863
1.054e+00,0.0783
1.056e+00,0.0815
1.058e+00,0.0903
1.059e+00,0.0903
1.061e+00,0.0831
1.062e+00,0.0767
1.064e+00,0.0791
1.066e+00,0.0863
1.067e+00,0.0903
1.069e+00,0.0839
1.070e+00,0.0791
1.072e+00,0.0823
1.074e+00,0.0911
1.075e+00,0.0919
1.077e+00,0.0863
1.078e+00,0.0839
1.080e+00,0.0903
1.082e+00,0.0943
1.083e+00,0.0879
1.085e+00,0.0791
1.086e+00,0.0775
1.088e+00,0.0839
1.090e+00,0.0855
1.091e+00,0.0783
1.093e+00,0.0695
1.094e+00,0.0703
1.096e+00,0.0783
1.098e+00,0.0847
1.099e+00,0.0791
1.101e+00,0.0767
1.102e+00,0.0775
1.104e+00,0.0831
1.106e+00,0.0863
1.107e+00,0.0863
1.109e+00,0.0863
1.110e+00,0.0863
1.112e+00,0.0839
1.114e+00,0.0847
1.115e+00,0.0871
1.117e+00,0.0911
1.118e+00,0.0887
1.120e+00,0.0823
1.122e+00,0.0799
1.123e+00,0.0839
1.125e+00,0.0895
1.126e+00,0.0847
1.128e+00,0.0799
1.130e+00,0.0783
1.131e+00,0.0823
1.133e+00,0.0863
1.134e+00,0.0879
1.136e+00,0.0879
1.138e+00,0.0895
1.139e+00,0.0903
1.141e+00,0.0935
1.142e+00,0.0943
1.144e+00,0.0983
1.146e+00,0.0983
1.147e+00,0.0927
1.149e+00,0.0871
1.150e+00,0.0911
1.152e+00,0.0951
1.154e+00,0.0927
1.155e+00,0.0855
1.157e+00,0.0823
1.158e+00,0.0847
1.160e+00,0.0895
1.162e+00,0.0879
1.163e+00,0.0823
1.165e+00,0.0839
1.166e+00,0.0879
1.168e+00,0.0887
1.170e+00,0.0823
1.171e+00,0.0823
1.173e+00,0.0887
1.174e+00,0.0943
1.176e+00,0.0895
1.178e+00,0.0831
1.179e+00,0.0815
1.181e+00,0.0903
1.182e+00,0.0959
1.184e+00,0.0855
1.186e+00,0.0751
1.187e+00,0.0767
1.189e+00,0.0823
1.190e+00,0.0831
1.192e+00,0.0799
1.194e+00,0.0743
1.195e+00,0.0759
1.197e+00,0.0807
1.198e+00,0.0847
1.200e+00,0.0831
1.202e+00,0.0855
1.203e+00,0.0839
1.205e+00,0.0823
1.206e+00,0.0823
1.208e+00,0.0863
1.210e+00,0.0879
1.211e+00,0.0823
1.213e+00,0.0743
1.214e+00,0.0759
1.216e+00,0.0807
1.218e+00,0.0839
1.219e+00,0.0791
1.221e+00,0.0775
1.222e+00,0.0791
1.224e+00,0.0855
1.226e+00,0.0855
1.227e+00,0.0807
1.229e+00,0.0847
1.230e+00,0.0911
1.232e+00,0.0927
1.234e+00,0.0831
1.235e+00,0.0839
1.237e+00,0.0935
1.238e+00,0.1007
1.240e+00,0.0951
1.242e+00,0.0847
1.243e+00,0.0815
1.245e+00,0.0935
1.246e+00,0.0975
1.248e+00,0.0879
1.250e+00,0.0791
1.251e+00,0.0839
1.253e+00,0.0895
1.254e+00,0.0903
1.256e+00,0.0847
1.258e+00,0.0839
1.259e+00,0.0935
1.261e+00,0.0951
1.262e+00,0.0895
1.264e+00,0.0847
1.266e+00,0.0911
1.267e+00,0.0991
1.269e+00,0.0951
1.270e+00,0.0847
1.272e+00,0.0847
1.274e+00,0.0927
1.275e+00,0.0975
1.277e+00,0.0903
1.278e+00,0.0839
1.280e+00,0.0855
1.282e+00,0.0927
1.283e+00,0.0919
1.285e+00,0.0847
1.286e+00,0.0823
1.288e+00,0.0839
1.290e+00,0.0879
1.291e+00,0.0863
1.293e+00,0.0831
1.294e+00,0.0823
1.296e+00,0.0863
1.298e+00,0.0863
1.299e+00,0.0863
1.301e+00,0.0847
1.302e+00,0.0871
1.304e+00,0.0871
1.306e+00,0.0863
1.307e+00,0.0831
1.309e+00,0.0847
1.310e+00,0.0831
1.312e+00,0.0831
1.314e+00,0.0823
1.315e+00,0.0847
1.317e+00,0.0839
1.318e+00,0.0847
1.320e+00,0.0855
1.322e+00,0.0871
1.323e+00,0.0887
1.325e+00,0.0871
1.326e+00,0.0871
1.328e+00,0.0887
1.330e+00,0.0895
1.331e+00,0.0895
1.333e+00,0.0895
1.334e+00,0.0895
1.336e+00,0.0927
1.338e+00,0.0903
1.339e+00,0.0903
1.341e+00,0.0927
1.342e+00,0.0951
1.344e+00,0.0927
1.346e+00,0.0895
1.347e+00,0.0879
1.349e+00,0.0935
1.350e+00,0.0959
1.352e+00,0.0919
1.354e+00,0.0855
1.355e+00,0.0887
1.357e+00,0.0959
1.358e+00,0.0991
1.360e+00,0.0935
1.362e+00,0.0903
1.363e+00,0.0943
1.365e+00,0.1007
1.366e+00,0.0991
1.368e+00,0.0951
1.370e+00,0.0927
1.371e+00,0.0983
1.373e+00,0.1015
1.374e+00,0.0959
1.376e+00,0.0919
1.378e+00,0.0943
1.379e+00,0.0991
1.381e+00,0.0967
1.382e+00,0.0911
1.384e+00,0.0863
1.386e+00,0.0903
1.387e+00,0.0895
1.389e+00,0.0903
1.390e+00,0.0879
1.392e+00,0.0887
1.394e+00,0.0887
1.395e+00,0.0919
1.397e+00,0.0943
1.398e+00,0.0999
1.400e+00,0.1007
1.402e+00,0.0983
1.403e+00,0.0959
1.405e+00,0.1023
1.406e+00,0.1055
1.408e+00,0.0999
1.410e+00,0.0943
1.411e+00,0.0895
1.413e+00,0.0959
1.414e+00,0.0983
1.416e+00,0.0911
1.418e+00,0.0847
1.419e+00,0.0895
1.421e+00,0.0943
1.422e+00,0.0959
1.424e+00,0.0855
1.426e+00,0.0879
1.427e+00,0.0951
1.429e+00,0.0991
1.430e+00,0.0959
1.432e+00,0.0887
1.434e+00,0.0943
1.435e+00,0.1087
1.437e+00,0.1071
1.438e+00,0.0999
1.440e+00,0.0975
1.442e+00,0.1047
1.443e+00,0.1103
1.445e+00,0.1031
1.446e+00,0.0951
1.448e+00,0.0943
1.450e+00,0.0999
1.451e+00,0.1015
1.453e+00,0.0943
1.454e+00,0.0879
1.456e+00,0.0975
1.458e+00,0.1007
1.459e+00,0.1015
1.461e+00,0.0975
1.462e+00,0.0991
1.464e+00,0.1055
1.466e+00,0.1063
1.467e+00,0.1007
1.469e+00,0.1007
1.470e+00,0.1007
1.472e+00,0.1079
1.474e+00,0.1023
1.475e+00,0.0967
1.477e+00,0.1015
1.478e+00,0.1031
1.480e+00,0.1039
1.482e+00,0.1007
1.483e+00,0.0967
1.485e+00,0.1007
1.486e+00,0.1015
1.488e+00,0.0967
1.490e+00,0.0959
1.491e+00,0.0959
1.493e+00,0.1007
1.494e+00,0.0959
1.496e+00,0.0943
1.498e+00,0.0967
1.499e+00,0.1023
1.501e+00,0.1015
1.502e+00,0.0975
1.504e+00,0.0935
1.506e+00,0.1007
1.507e+00,0.1023
1.509e+00,0.0991
1.510e+00,0.0919
1.512e+00,0.0919
1.514e+00,0.0975
1.515e+00,0.0983
1.517e+00,0.0943
1.518e+00,0.0943
1.520e+00,0.0983
1.522e+00,0.1031
1.523e+00,0.0991
1.525e+00,0.0943
1.526e+00,0.0983
1.528e+00,0.1039
1.530e+00,0.1047
1.531e+00,0.0959
1.533e+00,0.0911
1.534e+00,0.0951
1.536e+00,0.1031
1.538e+00,0.1023
1.539e+00,0.0967
1.541e+00,0.0943
1.542e+00,0.0983
1.544e+00,0.1015
1.546e+00,0.1047
1.547e+00,0.0991
1.549e+00,0.1007
1.550e+00,0.1007
1.552e+00,0.1023
1.554e+00,0.1007
1.555e+00,0.1031
1.557e+00,0.1039
1.558e+00,0.1047
1.560e+00,0.1055
1.562e+00,0.1039
1.563e+00,0.1047
1.565e+00,0.1039
1.566e+00,0.1031
1.568e+00,0.1023
1.570e+00,0.1047
1.571e+00,0.1015
1.573e+00,0.1023
1.574e+00,0.0991
1.576e+00,0.1047
1.578e+00,0.1087
1.579e+00,0.1055
1.581e+00,0.1063
1.582e+00,0.1063
1.584e+00,0.1071
1.586e+00,0.1111
1.587e+00,0.1087
1.589e+00,0.1055
1.590e+00,0.1087
1.592e+00,0.1079
1.594e+00,0.1079
1.595e+00,0.0911
1.597e+00,0.0871
1.598e+00,0.0815

